datetime,plant_id,inverter_id,string_id,daily_energy_yield_ac,daily_energy_yield_dc,string_energy_yield_dc,capacity_utilization_factor_ac,capacity_utilization_factor_dc,performance_ratio_ac,performance_ratio_dc,daily_specific_yield_ac,daily_specific_yield_dc,irradiance,temperature,wind_speed,fault_type
2025-01-03 05:15:07.770123,PLANT_001,INV_009,STR_009_01,60.41,62.38,8.38,50.34,51.98,44.54,43.79,1.21,1.25,5.72,36.0,5.6,nan
2025-01-03 05:15:07.770123,PLANT_001,INV_009,STR_009_02,60.41,62.38,5.76,50.34,51.98,44.54,43.79,1.21,1.25,4.27,31.1,0.7,nan
2025-01-03 05:15:07.770123,PLANT_001,INV_009,STR_009_03,0.0,0.0,9.93,50.34,51.98,44.54,43.79,0.8734969818267375,0.9023729151102661,3.07,13.6,0.3,soiling
2025-01-03 05:15:07.770123,PLANT_001,INV_009,STR_009_04,60.41,62.38,9.45,50.34,51.98,44.54,43.79,1.21,1.25,3.09,27.2,1.4,nan
2025-01-03 05:15:07.770123,PLANT_001,INV_009,STR_009_05,60.41,62.38,8.28,50.34,51.98,44.54,43.79,1.21,1.25,2.91,29.9,1.4,nan
2025-01-03 05:15:07.770123,PLANT_001,INV_009,STR_009_06,60.41,62.38,9.32,50.34,51.98,44.54,43.79,1.21,1.25,2.97,36.8,0.2,nan
2025-01-03 05:15:07.770123,PLANT_001,INV_009,STR_009_07,60.41,62.38,9.7,50.34,51.98,44.54,43.79,1.21,1.25,2.66,40.9,11.0,nan
2025-01-03 05:15:07.770123,PLANT_001,INV_009,STR_009_08,60.41,62.38,6.49,50.34,51.98,44.54,43.79,1.21,1.25,3.04,10.8,5.3,nan
2025-01-03 05:15:07.770123,PLANT_001,INV_010,STR_010_01,64.59,77.85,10.08,53.83,64.88,43.63,55.33,1.29,1.56,3.45,31.7,2.0,nan
2025-01-03 05:15:07.770123,PLANT_001,INV_010,STR_010_02,64.59,77.85,16.64,53.83,64.88,43.63,55.33,1.29,1.56,4.09,25.3,2.5,nan
2025-01-03 05:15:07.770123,PLANT_001,INV_010,STR_010_03,64.59,77.85,7.63,53.83,64.88,43.63,55.33,1.29,1.56,4.64,21.8,4.7,nan
2025-01-03 05:15:07.770123,PLANT_001,INV_010,STR_010_04,64.59,77.85,10.35,53.83,64.88,43.63,55.33,1.29,1.56,2.67,24.4,4.6,nan
2025-01-03 05:15:07.770123,PLANT_001,INV_010,STR_010_05,64.59,77.85,9.99,53.83,64.88,43.63,55.33,1.29,1.56,4.67,23.5,3.9,nan
2025-01-03 05:15:07.770123,PLANT_001,INV_010,STR_010_06,64.59,77.85,7.85,53.83,64.88,43.63,55.33,1.29,1.56,3.8,10.2,0.6,nan
2025-01-03 05:15:07.770123,PLANT_001,INV_010,STR_010_07,64.59,77.85,10.17,53.83,64.88,43.63,55.33,1.29,1.56,4.07,24.5,9.1,nan
2025-01-03 05:15:07.770123,PLANT_001,INV_010,STR_010_08,24.75135147079177,77.85,12.92,53.83,64.88,43.63,55.33,1.29,1.56,3.18,30.1,2.1,grid_curtailment
2025-01-04 05:15:07.770123,PLANT_001,INV_001,STR_001_01,72.71,75.44,10.72,60.59,62.87,54.34,54.82,1.45,1.51,5.75,9.0,0.5,nan
2025-01-04 05:15:07.770123,PLANT_001,INV_001,STR_001_02,72.71,75.44,6.88,60.59,62.87,54.34,54.82,1.45,1.51,5.77,37.1,0.3,nan
2025-01-04 05:15:07.770123,PLANT_001,INV_001,STR_001_03,72.71,75.44,6.16,60.59,62.87,54.34,54.82,1.45,1.51,2.59,21.7,9.9,nan
2025-01-04 05:15:07.770123,PLANT_001,INV_001,STR_001_04,72.71,75.44,12.94,60.59,62.87,54.34,54.82,1.45,1.51,4.54,31.0,0.5,nan
2025-01-04 05:15:07.770123,PLANT_001,INV_001,STR_001_05,72.71,75.44,10.28,60.59,62.87,54.34,54.82,1.2507051719820994,1.3024584894434277,5.06,14.0,2.8,soiling
2025-01-04 05:15:07.770123,PLANT_001,INV_001,STR_001_06,72.71,75.44,12.58,60.59,62.87,54.34,54.82,1.45,1.51,3.29,29.5,3.9,nan
2025-01-04 05:15:07.770123,PLANT_001,INV_001,STR_001_07,72.71,75.44,12.88,60.59,62.87,54.34,54.82,1.45,1.51,3.39,16.2,0.4,nan
2025-01-04 05:15:07.770123,PLANT_001,INV_001,STR_001_08,72.71,75.44,8.38,60.59,62.87,54.34,54.82,1.45,1.51,5.03,13.3,1.8,nan
2025-01-04 05:15:07.770123,PLANT_001,INV_002,STR_002_01,65.79,84.4,11.53,54.82,70.33,48.82,59.03,1.32,1.69,3.67,28.0,3.4,nan
2025-01-04 05:15:07.770123,PLANT_001,INV_002,STR_002_02,65.79,84.4,7.87,54.82,70.33,48.82,59.03,1.1505535527096358,1.473057200060064,4.74,28.6,0.9,soiling
2025-01-04 05:15:07.770123,PLANT_001,INV_002,STR_002_03,65.79,84.4,11.42,54.82,70.33,48.82,59.03,1.32,1.69,4.07,28.4,0.2,nan
2025-01-04 05:15:07.770123,PLANT_001,INV_002,STR_002_04,65.79,84.4,10.08,54.82,70.33,48.82,59.03,1.32,1.69,2.8,42.0,1.2,nan
2025-01-04 05:15:07.770123,PLANT_001,INV_002,STR_002_05,65.79,84.4,12.59,54.82,70.33,33.37562497591588,40.35565633609821,1.32,1.69,3.89,15.6,2.7,performance_degradation
2025-01-04 05:15:07.770123,PLANT_001,INV_002,STR_002_06,65.79,84.4,14.13,54.82,70.33,48.82,59.03,1.32,1.69,4.86,25.1,1.8,nan
2025-01-04 05:15:07.770123,PLANT_001,INV_002,STR_002_07,65.79,84.4,10.03,54.82,70.33,38.33204763407476,46.348643421536934,1.32,1.69,3.01,14.7,9.6,performance_degradation
2025-01-04 05:15:07.770123,PLANT_001,INV_002,STR_002_08,65.79,84.4,10.43,54.82,70.33,48.82,59.03,1.32,1.69,2.57,31.3,1.4,nan
2025-01-04 05:15:07.770123,PLANT_001,INV_003,STR_003_01,78.42,76.92,12.67,65.35,64.1,58.11,56.57,1.1372969241592938,1.1155651357995622,3.74,39.2,3.7,soiling
2025-01-04 05:15:07.770123,PLANT_001,INV_003,STR_003_02,78.42,76.92,12.97,65.35,64.1,58.11,56.57,1.57,1.54,5.69,23.5,5.2,nan
2025-01-04 05:15:07.770123,PLANT_001,INV_003,STR_003_03,78.42,76.92,10.44,65.35,64.1,58.11,56.57,1.57,1.54,4.49,25.1,0.2,nan
2025-01-04 05:15:07.770123,PLANT_001,INV_003,STR_003_04,78.42,76.92,11.2,65.35,64.1,58.11,56.57,1.57,1.54,2.93,30.7,3.4,nan
2025-01-04 05:15:07.770123,PLANT_001,INV_003,STR_003_05,78.42,76.92,9.31,65.35,64.1,58.11,56.57,1.57,1.54,4.42,27.6,1.0,nan
2025-01-04 05:15:07.770123,PLANT_001,INV_003,STR_003_06,78.42,76.92,10.46,65.35,64.1,35.52532923665479,34.58385604745416,1.57,1.54,3.9,39.3,0.1,performance_degradation
2025-01-04 05:15:07.770123,PLANT_001,INV_003,STR_003_07,78.42,76.92,9.61,65.35,64.1,58.11,56.57,1.57,1.54,5.14,31.8,1.5,nan
2025-01-04 05:15:07.770123,PLANT_001,INV_003,STR_003_08,78.42,76.92,9.17,65.35,64.1,36.34746645409366,35.38420542605539,1.57,1.54,3.25,27.3,1.2,performance_degradation
2025-01-04 05:15:07.770123,PLANT_001,INV_004,STR_004_01,71.46,71.23,8.96,59.55,59.35,48.82,50.02,1.43,1.42,5.63,35.7,1.3,nan
2025-01-04 05:15:07.770123,PLANT_001,INV_004,STR_004_02,71.46,71.23,6.36,59.55,59.35,48.82,50.02,1.43,1.42,3.37,12.5,4.6,nan
2025-01-04 05:15:07.770123,PLANT_001,INV_004,STR_004_03,71.46,71.23,6.93,59.55,59.35,32.42780011229932,33.22487836167989,1.43,1.42,2.64,14.9,10.1,performance_degradation
2025-01-04 05:15:07.770123,PLANT_001,INV_004,STR_004_04,71.46,71.23,8.22,59.55,59.35,35.08072371359513,35.94301106419559,1.43,1.42,4.21,31.4,2.0,performance_degradation
2025-01-04 05:15:07.770123,PLANT_001,INV_004,STR_004_05,71.46,71.23,9.03,59.55,59.35,48.82,50.02,1.43,1.42,2.86,16.3,1.7,nan
2025-01-04 05:15:07.770123,PLANT_001,INV_004,STR_004_06,71.46,71.23,9.25,59.55,59.35,48.82,50.02,1.43,1.42,2.64,16.9,3.0,nan
2025-01-04 05:15:07.770123,PLANT_001,INV_004,STR_004_07,71.46,71.23,10.08,59.55,59.35,48.82,50.02,1.43,1.42,4.04,42.2,0.2,nan
2025-01-04 05:15:07.770123,PLANT_001,INV_004,STR_004_08,71.46,71.23,10.23,59.55,59.35,48.82,50.02,1.43,1.42,2.9,37.2,3.5,nan
2025-01-04 05:15:07.770123,PLANT_001,INV_005,STR_005_01,75.87,83.55,9.3,63.23,69.63,54.6,57.32,1.52,1.67,5.33,23.4,5.2,nan
2025-01-04 05:15:07.770123,PLANT_001,INV_005,STR_005_02,75.87,83.55,11.12,63.23,69.63,54.6,57.32,1.52,1.67,4.18,5.3,0.6,nan
2025-01-04 05:15:07.770123,PLANT_001,INV_005,STR_005_03,75.87,83.55,10.75,63.23,69.63,54.6,57.32,1.52,1.67,5.35,23.4,3.9,nan
2025-01-04 05:15:07.770123,PLANT_001,INV_005,STR_005_04,75.87,83.55,8.22,63.23,69.63,54.6,57.32,1.52,1.67,5.36,7.7,1.0,nan
2025-01-04 05:15:07.770123,PLANT_001,INV_005,STR_005_05,75.87,83.55,10.95,63.23,69.63,35.40569649469203,37.16949675962907,1.52,1.67,3.12,22.2,7.1,performance_degradation
2025-01-04 05:15:07.770123,PLANT_001,INV_005,STR_005_06,75.87,83.55,12.91,63.23,69.63,54.6,57.32,1.52,1.67,5.05,46.3,0.0,nan
2025-01-04 05:15:07.770123,PLANT_001,INV_005,STR_005_07,75.87,83.55,11.9,63.23,69.63,40.820070998069724,42.85359834449371,1.52,1.67,4.22,40.8,0.7,performance_degradation
2025-01-04 05:15:07.770123,PLANT_001,INV_005,STR_005_08,75.87,83.55,0.0,63.23,69.63,54.6,57.32,1.52,1.67,4.1,32.0,0.5,disconnected_string
2025-01-04 05:15:07.770123,PLANT_001,INV_006,STR_006_01,79.77,80.22,10.96,66.47,66.85,55.98,55.19,1.6,1.6,5.37,33.6,0.1,nan
2025-01-04 05:15:07.770123,PLANT_001,INV_006,STR_006_02,79.77,80.22,8.25,66.47,66.85,42.73700003680818,42.13388767473104,1.6,1.6,5.27,31.7,5.9,performance_degradation
2025-01-04 05:15:07.770123,PLANT_001,INV_006,STR_006_03,79.77,80.22,0.0,66.47,66.85,55.98,55.19,1.6,1.6,5.11,36.5,6.2,disconnected_string
2025-01-04 05:15:07.770123,PLANT_001,INV_006,STR_006_04,79.77,80.22,10.86,66.47,66.85,55.98,55.19,1.6,1.6,4.56,27.4,3.3,nan
2025-01-04 05:15:07.770123,PLANT_001,INV_006,STR_006_05,79.77,80.22,9.12,66.47,66.85,55.98,55.19,1.290214198783658,1.290214198783658,4.65,52.4,2.5,soiling
2025-01-04 05:15:07.770123,PLANT_001,INV_006,STR_006_06,79.77,80.22,10.48,66.47,66.85,55.98,55.19,1.3678910846246781,1.3678910846246781,3.72,26.2,1.6,soiling
2025-01-04 05:15:07.770123,PLANT_001,INV_006,STR_006_07,79.77,80.22,10.07,66.47,66.85,40.10123237409839,39.53531644741854,1.6,1.6,2.92,21.6,3.8,performance_degradation
2025-01-04 05:15:07.770123,PLANT_001,INV_006,STR_006_08,79.77,80.22,11.47,66.47,66.85,55.98,55.19,1.6,1.6,4.29,34.1,2.3,nan
2025-01-04 05:15:07.770123,PLANT_001,INV_007,STR_007_01,76.93,82.96,9.73,64.11,69.14,52.0,59.02,1.54,1.66,4.13,15.5,0.8,nan
2025-01-04 05:15:07.770123,PLANT_001,INV_007,STR_007_02,76.93,82.96,8.17,64.11,69.14,52.0,59.02,1.54,1.66,3.28,23.6,4.0,nan
2025-01-04 05:15:07.770123,PLANT_001,INV_007,STR_007_03,76.93,82.96,7.9,64.11,69.14,52.0,59.02,1.54,1.66,3.22,11.7,0.7,nan
2025-01-04 05:15:07.770123,PLANT_001,INV_007,STR_007_04,76.93,82.96,7.72,64.11,69.14,52.0,59.02,1.54,1.66,3.34,34.5,2.7,nan
2025-01-04 05:15:07.770123,PLANT_001,INV_007,STR_007_05,76.93,82.96,8.25,64.11,69.14,52.0,59.02,1.54,1.66,3.63,33.5,1.0,nan
2025-01-04 05:15:07.770123,PLANT_001,INV_007,STR_007_06,76.93,82.96,9.95,64.11,69.14,52.0,59.02,1.54,1.66,4.25,17.4,3.2,nan
2025-01-04 05:15:07.770123,PLANT_001,INV_007,STR_007_07,51.63041157516504,82.96,10.92,64.11,69.14,52.0,59.02,1.54,1.66,4.55,24.5,6.5,grid_curtailment
2025-01-04 05:15:07.770123,PLANT_001,INV_007,STR_007_08,76.93,82.96,9.39,64.11,69.14,52.0,59.02,1.54,1.66,2.48,8.6,1.8,nan
2025-01-04 05:15:07.770123,PLANT_001,INV_008,STR_008_01,74.86,80.34,7.65,62.38,66.95,53.02,60.25,1.5,1.61,3.92,16.4,1.1,nan
2025-01-04 05:15:07.770123,PLANT_001,INV_008,STR_008_02,74.86,80.34,10.69,62.38,66.95,53.02,60.25,1.5,1.61,5.08,31.6,1.2,nan
2025-01-04 05:15:07.770123,PLANT_001,INV_008,STR_008_03,74.86,80.34,12.98,62.38,66.95,53.02,60.25,1.5,1.61,3.56,33.7,3.9,nan
2025-01-04 05:15:07.770123,PLANT_001,INV_008,STR_008_04,74.86,80.34,7.16,62.38,66.95,53.02,60.25,1.5,1.61,2.66,34.2,0.8,nan
2025-01-04 05:15:07.770123,PLANT_001,INV_008,STR_008_05,74.86,80.34,0.0,62.38,66.95,53.02,60.25,1.5,1.61,4.16,41.7,0.9,disconnected_string
2025-01-04 05:15:07.770123,PLANT_001,INV_008,STR_008_06,74.86,80.34,7.78,62.38,66.95,53.02,60.25,1.5,1.61,4.68,23.2,6.1,nan
2025-01-04 05:15:07.770123,PLANT_001,INV_008,STR_008_07,74.86,80.34,7.11,62.38,66.95,53.02,60.25,1.5,1.61,5.22,23.1,1.1,nan
2025-01-04 05:15:07.770123,PLANT_001,INV_008,STR_008_08,74.86,80.34,8.58,62.38,66.95,53.02,60.25,1.5,1.61,4.86,26.6,1.9,nan
2025-01-04 05:15:07.770123,PLANT_001,INV_009,STR_009_01,75.6,77.15,14.02,63.0,64.29,50.48,57.6,1.51,1.54,5.44,30.9,3.4,nan
2025-01-04 05:15:07.770123,PLANT_001,INV_009,STR_009_02,75.6,77.15,10.8,63.0,64.29,32.344125918731024,36.90613417034285,1.51,1.54,3.19,31.7,3.6,performance_degradation
2025-01-04 05:15:07.770123,PLANT_001,INV_009,STR_009_03,75.6,77.15,7.05,63.0,64.29,50.48,57.6,1.51,1.54,2.91,32.0,4.2,nan
2025-01-04 05:15:07.770123,PLANT_001,INV_009,STR_009_04,75.6,77.15,8.27,63.0,64.29,50.48,57.6,1.079672298006595,1.1011227410133486,3.3,30.1,2.6,soiling
2025-01-04 05:15:07.770123,PLANT_001,INV_009,STR_009_05,75.6,77.15,0.0,63.0,64.29,50.48,57.6,1.51,1.54,2.96,23.7,1.6,disconnected_string
2025-01-04 05:15:07.770123,PLANT_001,INV_009,STR_009_06,75.6,77.15,8.26,63.0,64.29,50.48,57.6,1.51,1.54,4.4,21.8,1.3,nan
2025-01-04 05:15:07.770123,PLANT_001,INV_009,STR_009_07,75.6,77.15,9.5,63.0,64.29,50.48,57.6,1.51,1.54,4.44,19.2,0.4,nan
2025-01-04 05:15:07.770123,PLANT_001,INV_009,STR_009_08,75.6,77.15,6.27,63.0,64.29,50.48,57.6,1.51,1.54,3.34,32.2,4.8,nan
2025-01-04 05:15:07.770123,PLANT_001,INV_010,STR_010_01,27.837695856240284,77.79,13.12,61.51,64.83,53.61,55.37,1.48,1.56,4.62,32.9,9.4,grid_curtailment
2025-01-04 05:15:07.770123,PLANT_001,INV_010,STR_010_02,73.81,77.79,5.79,61.51,64.83,53.61,55.37,1.48,1.56,3.99,4.4,8.0,nan
2025-01-04 05:15:07.770123,PLANT_001,INV_010,STR_010_03,73.81,77.79,11.79,61.51,64.83,53.61,55.37,1.48,1.56,5.45,9.3,0.2,nan
2025-01-04 05:15:07.770123,PLANT_001,INV_010,STR_010_04,73.81,77.79,10.37,61.51,64.83,53.61,55.37,1.48,1.56,3.17,29.6,1.2,nan
2025-01-04 05:15:07.770123,PLANT_001,INV_010,STR_010_05,73.81,77.79,7.65,61.51,64.83,53.61,55.37,1.48,1.56,4.6,17.9,12.2,nan
2025-01-04 05:15:07.770123,PLANT_001,INV_010,STR_010_06,73.81,77.79,8.73,61.51,64.83,53.61,55.37,1.48,1.56,3.44,18.8,8.3,nan
2025-01-04 05:15:07.770123,PLANT_001,INV_010,STR_010_07,73.81,77.79,7.22,61.51,64.83,53.61,55.37,1.48,1.56,5.14,30.5,7.7,nan
2025-01-04 05:15:07.770123,PLANT_001,INV_010,STR_010_08,73.81,77.79,7.35,61.51,64.83,37.443492312647074,38.6727507806616,1.1850712002841468,1.2491291030022087,3.51,21.5,0.7,soiling
2025-01-05 05:15:07.770123,PLANT_001,INV_001,STR_001_01,56.2,60.52,5.7,46.83,50.44,38.84,40.42,1.12,1.21,5.84,31.5,0.1,nan
2025-01-05 05:15:07.770123,PLANT_001,INV_001,STR_001_02,56.2,60.52,8.25,46.83,50.44,38.84,40.42,1.12,1.21,5.76,20.7,9.2,nan
2025-01-05 05:15:07.770123,PLANT_001,INV_001,STR_001_03,56.2,60.52,0.0,46.83,50.44,38.84,40.42,1.12,1.21,4.03,37.1,0.0,disconnected_string
2025-01-05 05:15:07.770123,PLANT_001,INV_001,STR_001_04,56.2,60.52,10.62,46.83,50.44,38.84,40.42,1.12,1.21,5.14,35.7,1.2,nan
2025-01-05 05:15:07.770123,PLANT_001,INV_001,STR_001_05,56.2,60.52,7.23,46.83,50.44,38.84,40.42,1.12,1.21,3.71,14.5,4.2,nan
2025-01-05 05:15:07.770123,PLANT_001,INV_001,STR_001_06,56.2,60.52,6.55,46.83,50.44,38.84,40.42,1.12,1.21,3.97,21.2,3.0,nan
2025-01-05 05:15:07.770123,PLANT_001,INV_001,STR_001_07,56.2,60.52,6.36,46.83,50.44,38.84,40.42,1.12,1.21,3.97,21.6,9.8,nan
2025-01-05 05:15:07.770123,PLANT_001,INV_001,STR_001_08,25.266670820204347,60.52,6.23,46.83,50.44,38.84,40.42,1.12,1.21,3.75,31.2,2.8,grid_curtailment
2025-01-05 05:15:07.770123,PLANT_001,INV_002,STR_002_01,59.8,58.87,8.4,49.84,49.06,43.72,42.36,1.2,1.18,3.03,32.5,5.3,nan
2025-01-05 05:15:07.770123,PLANT_001,INV_002,STR_002_02,0.0,0.0,9.29,49.84,49.06,27.681748686126127,26.820651288753496,1.2,1.18,3.34,20.2,1.9,performance_degradation
2025-01-05 05:15:07.770123,PLANT_001,INV_002,STR_002_03,59.8,58.87,6.4,49.84,49.06,43.72,42.36,1.2,1.18,5.52,25.8,2.1,nan
2025-01-05 05:15:07.770123,PLANT_001,INV_002,STR_002_04,59.8,58.87,6.48,49.84,49.06,43.72,42.36,1.2,1.18,4.79,21.0,0.3,nan
2025-01-05 05:15:07.770123,PLANT_001,INV_002,STR_002_05,59.8,58.87,10.45,49.84,49.06,43.72,42.36,1.2,1.18,3.28,1.9,0.4,nan
2025-01-05 05:15:07.770123,PLANT_001,INV_002,STR_002_06,59.8,58.87,3.1,49.84,49.06,43.72,42.36,1.2,1.18,2.97,23.8,0.7,nan
2025-01-05 05:15:07.770123,PLANT_001,INV_002,STR_002_07,59.8,58.87,5.15,49.84,49.06,43.72,42.36,1.2,1.18,5.63,24.1,4.5,nan
2025-01-05 05:15:07.770123,PLANT_001,INV_002,STR_002_08,59.8,58.87,5.03,49.84,49.06,43.72,42.36,1.2,1.18,5.42,16.6,1.7,nan
2025-01-05 05:15:07.770123,PLANT_001,INV_003,STR_003_01,63.76,75.56,7.35,53.14,62.97,30.369992733931838,36.97123321526635,1.28,1.51,3.96,19.4,0.3,performance_degradation
2025-01-05 05:15:07.770123,PLANT_001,INV_003,STR_003_02,63.76,75.56,8.62,53.14,62.97,42.51,51.75,0.9183397311014859,1.083353901533784,4.94,15.6,3.8,soiling
2025-01-05 05:15:07.770123,PLANT_001,INV_003,STR_003_03,63.76,75.56,9.8,53.14,62.97,42.51,51.75,1.28,1.51,2.69,15.0,2.7,nan
2025-01-05 05:15:07.770123,PLANT_001,INV_003,STR_003_04,63.76,75.56,12.02,53.14,62.97,26.155391985374855,31.840544230608064,1.28,1.51,5.11,13.0,4.7,performance_degradation
2025-01-05 05:15:07.770123,PLANT_001,INV_003,STR_003_05,63.76,75.56,11.24,53.14,62.97,42.51,51.75,1.28,1.51,4.56,27.0,2.0,nan
2025-01-05 05:15:07.770123,PLANT_001,INV_003,STR_003_06,63.76,75.56,7.69,53.14,62.97,42.51,51.75,1.0720203845724,1.264649047425253,2.85,32.2,0.3,soiling
2025-01-05 05:15:07.770123,PLANT_001,INV_003,STR_003_07,63.76,75.56,9.48,53.14,62.97,42.51,51.75,1.28,1.51,3.02,28.4,2.8,nan
2025-01-05 05:15:07.770123,PLANT_001,INV_003,STR_003_08,63.76,75.56,6.76,53.14,62.97,42.51,51.75,1.28,1.51,4.93,12.2,0.3,nan
2025-01-05 05:15:07.770123,PLANT_001,INV_004,STR_004_01,53.05,57.08,8.09,44.21,47.56,38.08,39.52,1.06,1.14,5.59,17.5,5.4,nan
2025-01-05 05:15:07.770123,PLANT_001,INV_004,STR_004_02,53.05,57.08,9.57,44.21,47.56,38.08,39.52,1.06,1.14,4.15,19.7,0.9,nan
2025-01-05 05:15:07.770123,PLANT_001,INV_004,STR_004_03,53.05,57.08,5.45,44.21,47.56,38.08,39.52,1.06,1.14,2.87,33.1,3.7,nan
2025-01-05 05:15:07.770123,PLANT_001,INV_004,STR_004_04,53.05,57.08,5.13,44.21,47.56,38.08,39.52,0.7481788199961007,0.8046451460335422,5.44,14.0,0.4,soiling
2025-01-05 05:15:07.770123,PLANT_001,INV_004,STR_004_05,53.05,57.08,5.96,44.21,47.56,38.08,39.52,1.06,1.14,5.48,38.6,1.7,nan
2025-01-05 05:15:07.770123,PLANT_001,INV_004,STR_004_06,53.05,57.08,4.17,44.21,47.56,38.08,39.52,1.06,1.14,5.3,5.8,0.0,nan
2025-01-05 05:15:07.770123,PLANT_001,INV_004,STR_004_07,53.05,57.08,5.24,44.21,47.56,38.08,39.52,1.06,1.14,5.45,31.6,1.4,nan
2025-01-05 05:15:07.770123,PLANT_001,INV_004,STR_004_08,53.05,57.08,9.66,44.21,47.56,38.08,39.52,1.06,1.14,4.91,15.4,3.0,nan
2025-01-05 05:15:07.770123,PLANT_001,INV_005,STR_005_01,57.56,53.09,4.7,47.96,44.25,39.93,39.2,1.15,1.06,4.54,29.2,0.5,nan
2025-01-05 05:15:07.770123,PLANT_001,INV_005,STR_005_02,57.56,53.09,5.72,47.96,44.25,39.93,39.2,1.15,1.06,3.7,28.6,1.9,nan
2025-01-05 05:15:07.770123,PLANT_001,INV_005,STR_005_03,57.56,53.09,7.65,47.96,44.25,39.93,39.2,1.15,1.06,5.0,36.7,0.8,nan
2025-01-05 05:15:07.770123,PLANT_001,INV_005,STR_005_04,57.56,53.09,5.41,47.96,44.25,39.93,39.2,1.15,1.06,2.57,11.5,5.3,nan
2025-01-05 05:15:07.770123,PLANT_001,INV_005,STR_005_05,0.0,0.0,5.41,47.96,44.25,39.93,39.2,1.15,1.06,5.41,23.2,10.3,inverter_shutdown
2025-01-05 05:15:07.770123,PLANT_001,INV_005,STR_005_06,57.56,53.09,4.0,47.96,44.25,39.93,39.2,1.15,1.06,3.88,38.5,0.9,nan
2025-01-05 05:15:07.770123,PLANT_001,INV_005,STR_005_07,57.56,53.09,4.79,47.96,44.25,39.93,39.2,1.15,1.06,2.61,38.5,0.1,nan
2025-01-05 05:15:07.770123,PLANT_001,INV_005,STR_005_08,57.56,53.09,3.62,47.96,44.25,39.93,39.2,1.15,1.06,3.07,33.3,2.4,nan
2025-01-05 05:15:07.770123,PLANT_001,INV_006,STR_006_01,55.33,64.97,9.38,46.11,54.14,40.91,47.92,1.11,1.3,3.01,25.5,3.4,nan
2025-01-05 05:15:07.770123,PLANT_001,INV_006,STR_006_02,55.33,64.97,7.64,46.11,54.14,40.91,47.92,1.11,1.3,3.45,26.1,8.9,nan
2025-01-05 05:15:07.770123,PLANT_001,INV_006,STR_006_03,55.33,64.97,12.31,46.11,54.14,40.91,47.92,1.11,1.3,5.75,30.7,3.8,nan
2025-01-05 05:15:07.770123,PLANT_001,INV_006,STR_006_04,55.33,64.97,9.58,46.11,54.14,40.91,47.92,1.11,1.3,4.71,27.5,8.1,nan
2025-01-05 05:15:07.770123,PLANT_001,INV_006,STR_006_05,55.33,64.97,11.76,46.11,54.14,40.91,47.92,1.11,1.3,4.61,24.4,2.4,nan
2025-01-05 05:15:07.770123,PLANT_001,INV_006,STR_006_06,55.33,64.97,9.43,46.11,54.14,40.91,47.92,1.11,1.3,3.4,22.2,0.5,nan
2025-01-05 05:15:07.770123,PLANT_001,INV_006,STR_006_07,55.33,64.97,8.9,46.11,54.14,40.91,47.92,1.11,1.3,3.38,42.8,6.1,nan
2025-01-05 05:15:07.770123,PLANT_001,INV_006,STR_006_08,55.33,64.97,7.51,46.11,54.14,40.91,47.92,0.9395846570535425,1.1004144632158606,2.55,23.5,7.7,soiling
2025-01-05 05:15:07.770123,PLANT_001,INV_007,STR_007_01,66.67,60.32,9.39,55.56,50.27,49.39,45.24,1.33,1.21,3.8,14.3,1.4,nan
2025-01-05 05:15:07.770123,PLANT_001,INV_007,STR_007_02,66.67,60.32,10.37,55.56,50.27,49.39,45.24,1.33,1.21,4.3,11.5,4.2,nan
2025-01-05 05:15:07.770123,PLANT_001,INV_007,STR_007_03,66.67,60.32,7.05,55.56,50.27,49.39,45.24,1.33,1.21,5.37,13.6,0.0,nan
2025-01-05 05:15:07.770123,PLANT_001,INV_007,STR_007_04,66.67,60.32,10.07,55.56,50.27,49.39,45.24,1.0119107544865722,0.9206105360366558,3.78,30.5,6.5,soiling
2025-01-05 05:15:07.770123,PLANT_001,INV_007,STR_007_05,66.67,60.32,0.0,55.56,50.27,49.39,45.24,1.33,1.21,3.17,39.8,3.3,disconnected_string
2025-01-05 05:15:07.770123,PLANT_001,INV_007,STR_007_06,66.67,60.32,8.58,55.56,50.27,49.39,45.24,1.33,1.21,4.42,32.5,3.8,nan
2025-01-05 05:15:07.770123,PLANT_001,INV_007,STR_007_07,66.67,60.32,9.74,55.56,50.27,49.39,45.24,1.33,1.21,4.64,31.2,1.0,nan
2025-01-05 05:15:07.770123,PLANT_001,INV_007,STR_007_08,66.67,60.32,7.78,55.56,50.27,49.39,45.24,1.33,1.21,3.73,45.0,1.2,nan
2025-01-05 05:15:07.770123,PLANT_001,INV_008,STR_008_01,60.91,64.26,10.01,50.76,53.55,44.07,43.22,1.22,1.29,3.33,20.2,3.0,nan
2025-01-05 05:15:07.770123,PLANT_001,INV_008,STR_008_02,60.91,64.26,11.47,50.76,53.55,44.07,43.22,1.22,1.29,4.49,3.8,1.8,nan
2025-01-05 05:15:07.770123,PLANT_001,INV_008,STR_008_03,60.91,64.26,8.24,50.76,53.55,44.07,43.22,1.22,1.29,3.83,18.4,0.7,nan
2025-01-05 05:15:07.770123,PLANT_001,INV_008,STR_008_04,60.91,64.26,8.61,50.76,53.55,44.07,43.22,0.9436836444240493,0.997829427300839,3.45,29.9,2.3,soiling
